Date,Open,High,Low,Close,Adj Close,Volume,Day
2019-08-16,376.100006,378.339996,373.369995,377,343.540161,821400,373
2019-08-19,379.75,381.679993,378.519989,380.470001,346.702209,799900,374
2019-08-20,380.5,384.100006,379.5,381.75,347.868561,920600,375
2019-08-21,384,384.279999,379.290009,383,349.007599,791500,376
2019-08-22,383,386.649994,380.720001,385.880005,351.631989,742600,377
2019-08-23,385.279999,386.929993,374.609985,376.890015,343.439941,1392700,378
2019-08-26,380,380.559998,375.5,380.320007,346.565491,688100,379
2019-08-27,381.75,382.209991,377.25,379.98999,346.264771,760300,380
2019-08-28,379.040009,383,376.769989,380.970001,347.157806,820500,381
2019-08-29,384.529999,385.779999,380.799988,384.429993,350.310699,1063500,382
2019-08-30,383.25,384.73999,381.51001,384.109985,352.033752,760700,383
2019-09-03,380.98999,385.179993,379.790009,384.690002,352.565277,891700,384
2019-09-04,387.309998,389.700012,385.899994,389.079987,356.588684,792200,385
2019-09-05,390.480011,393.429993,384.980011,385.149994,352.986877,941500,386
2019-09-06,387.279999,388.450012,385.809998,386.559998,354.279114,701100,387
2019-09-09,387.950012,388.290009,380.040009,380.209991,348.459442,1146900,388
2019-09-10,377.290009,381.320007,370.459991,381.320007,349.476715,1297600,389
2019-09-11,381.200012,385.799988,380.059998,381.549988,349.687469,1125300,390
2019-09-12,384.48999,388.51001,383.269989,386.630005,354.343262,855100,391
2019-09-13,387.769989,387.769989,383.600006,384.859985,352.721039,898600,392
2019-09-16,388.899994,394.600006,386.890015,392.660004,359.86972,1689900,393
2019-09-17,392.470001,399.959991,388.429993,393.980011,361.079529,975800,394
2019-09-18,394.779999,397.230011,391.549988,397.040009,363.883972,780300,395
2019-09-19,397.140015,398.5,393.029999,393.429993,360.575409,1044400,396
2019-09-20,394.48999,395.440002,388.049988,388.25,355.828003,2106700,397
2019-09-23,388.070007,390.059998,386.109985,387.670013,355.296417,1132200,398
2019-09-24,390,392.98999,387.209991,389.170013,356.671173,1162400,399
2019-09-25,390.579987,390.899994,387.709991,390.429993,357.825867,1336400,400
2019-09-26,391.25,394.640015,388.929993,392.920013,360.108093,875400,401
2019-09-27,395.940002,395.950012,386.429993,387.869995,355.479736,751800,402
2019-09-30,388.559998,393.820007,388.420013,390.059998,357.486786,1293200,403
2019-10-01,391.429993,392.480011,383.890015,384.190002,352.107086,1240000,404
2019-10-02,382.73999,383.059998,374.070007,378.160004,346.580597,1759000,405
2019-10-03,378.869995,381.190002,374.329987,380.059998,348.321899,849800,406
2019-10-04,380.209991,385.23999,379.48999,384.950012,352.803558,762200,407
2019-10-07,385.01001,386.679993,382.690002,383.779999,351.731262,850100,408
2019-10-08,381.059998,385.799988,379.290009,382.119995,350.209869,1001300,409
2019-10-09,384.829987,386.329987,382.5,384.609985,352.491943,712000,410
2019-10-10,383.98999,388.51001,383.200012,386.880005,354.572418,690200,411
2019-10-11,389.790009,390.730011,381.25,381.470001,349.614166,1327000,412
2019-10-14,382.769989,385.369995,381.390015,382.609985,350.658966,622300,413
2019-10-15,383.690002,385.700012,382.070007,382.75,350.787262,835300,414
2019-10-16,382.390015,384.390015,380.230011,382.839996,350.869781,851300,415
2019-10-17,383.549988,384.209991,376.290009,377.059998,345.572479,1004600,416
2019-10-18,376.720001,377.709991,368,372.480011,341.374908,1935600,417
2019-10-21,374.01001,375.890015,372.730011,374.049988,342.813782,1160000,418
2019-10-22,363,377.5,363,373.679993,342.47467,2567200,419
2019-10-23,373.779999,374.98999,368.730011,373.089996,341.93399,1279700,420
2019-10-24,373.76001,377.459991,372,374.73999,343.446198,1126900,421
2019-10-25,374.380005,374.890015,369.540009,370.730011,339.771118,1173500,422
2019-10-28,371.390015,375.450012,370.119995,371.839996,340.788361,1321700,423
2019-10-29,371.649994,375.25,370.040009,371.100006,340.110199,1298500,424
2019-10-30,373.220001,378.98999,371.470001,378.640015,347.020508,1064900,425
2019-10-31,377.920013,380.179993,375.26001,376.679993,345.224152,911800,426
2019-11-01,378.109985,380.950012,376.940002,379.170013,347.506195,915600,427
2019-11-04,379.929993,380.779999,372.179993,374.480011,343.207886,1117500,428
2019-11-05,374.059998,375.769989,371.309998,373.630005,342.428925,1364200,429
2019-11-06,374.48999,379.929993,374.029999,379.790009,348.074463,1505800,430
2019-11-07,380.339996,382.73999,377.910004,378.75,347.121338,1157200,431
2019-11-08,377.600006,382.880005,377.600006,381.859985,349.971588,783500,432
2019-11-11,379.51001,383.410004,379.309998,381.380005,349.531738,580500,433
2019-11-12,381.559998,387.5,381.559998,386.299988,354.040863,910700,434
2019-11-13,385.940002,390.519989,385.089996,387.690002,355.314728,956100,435
2019-11-14,387.279999,392.299988,387.279999,390.160004,357.578461,915600,436
2019-11-15,392.269989,394.48999,390.279999,393.549988,360.685364,1533600,437
2019-11-18,393,395.679993,391.950012,392.76001,359.961395,827700,438
2019-11-19,394,395.820007,390.529999,390.809998,358.174225,800300,439
2019-11-20,391.059998,393.540009,390.25,392.700012,359.906433,907700,440
2019-11-21,390.859985,392.25,389.320007,390.26001,357.670166,1416900,441
2019-11-22,390.190002,391.390015,387.820007,390.73999,358.110016,758600,442
2019-11-25,391.600006,393.100006,387.48999,389.980011,357.413544,801400,443
2019-11-26,390.600006,395.950012,389.980011,392.5,359.723083,1206600,444
2019-11-27,393.630005,394.480011,391.619995,394.23999,361.31778,770300,445
2019-11-29,392,392.200012,390.040009,391.029999,360.570862,401500,446
2019-12-02,390.709991,391.529999,383.440002,383.619995,353.738129,1283400,447
2019-12-03,381.429993,384.640015,380.140015,381.619995,351.89389,1384300,448
2019-12-04,383.529999,387.950012,382.279999,384.579987,354.623291,1081100,449
2019-12-05,386.059998,386.5,383.01001,385.940002,355.877441,1203700,450
2019-12-06,387.170013,388.899994,385.100006,386.859985,356.725677,709600,451
2019-12-09,386.220001,387.420013,383.230011,383.339996,353.479919,821600,452
2019-12-10,383.5,386.769989,383.25,384.440002,354.494232,862100,453
2019-12-11,385.51001,386.609985,384.029999,386.23999,356.153961,578900,454
2019-12-12,386,387.790009,383.450012,384.049988,354.134583,736100,455
2019-12-13,384,387.779999,384,386.470001,356.365997,658000,456
2019-12-16,387.899994,388.350006,384.049988,385.950012,355.886597,847500,457
2019-12-17,385,388,385,386.890015,356.753387,730000,458
2019-12-18,387.399994,387.640015,379.660004,380.570007,350.925629,1526000,459
2019-12-19,380.98999,384.679993,380.230011,383.149994,353.304626,766300,460
2019-12-20,385.029999,386.640015,383,386.470001,356.365997,1599600,461
2019-12-23,387.660004,394.690002,387.589996,391.899994,361.373108,1050400,462
2019-12-24,392.350006,392.350006,389.529999,390.170013,359.777863,516300,463
2019-12-26,390.899994,392.450012,390.480011,392.299988,361.741943,711600,464
2019-12-27,393.98999,394.5,391.940002,393.600006,362.940704,728800,465
2019-12-30,393.649994,393.76001,390.869995,391.899994,361.373108,776900,466
2019-12-31,391.75,391.980011,387.070007,389.380005,359.049438,775400,467
2020-01-02,392.859985,399.369995,390.950012,399.369995,368.26123,1258400,468
2020-01-03,404.019989,417.170013,403,413.73999,381.511871,2990100,469
2020-01-06,417.98999,417.98999,407.690002,413.109985,380.930939,2477800,470
2020-01-07,411.25,416.119995,408.290009,414.5,382.212708,1059900,471
2020-01-08,417.059998,418.179993,409.720001,411.029999,379.01297,1708100,472
2020-01-09,410.48999,416,410,414.929993,382.609161,1064300,473
2020-01-10,415,415.600006,412.480011,413.829987,381.594849,987800,474
2020-01-13,414.940002,420.959991,414.660004,419.019989,386.380524,986800,475
2020-01-14,417.589996,418.269989,415.070007,416.140015,383.724945,967200,476
2020-01-15,416.420013,421.480011,416.140015,420.950012,388.160278,833000,477
2020-01-16,423.130005,425.73999,420.670013,425.700012,392.540283,1085200,478
2020-01-17,426.609985,427.540009,424.5,425.660004,392.503387,1195600,479
2020-01-21,424.420013,427.779999,423.01001,426.149994,392.9552,1071400,480
2020-01-22,427.5,428.5,424.359985,424.420013,391.359955,918700,481
2020-01-23,424.059998,429.559998,424,428.779999,395.38031,978400,482
2020-01-24,429.899994,433.519989,429.690002,432.5,398.810608,1086700,483
2020-01-27,425.859985,434.450012,425.859985,432.380005,398.699921,1737900,484
2020-01-28,434.769989,438.98999,426.269989,437.170013,403.116852,2063200,485
2020-01-29,437.720001,437.98999,431.019989,433.839996,400.046112,1268500,486
2020-01-30,430.339996,437,430.339996,435.899994,401.945679,1210200,487
2020-01-31,434.929993,435.570007,426.100006,428.119995,394.771698,1650100,488
2020-02-03,429.519989,430,422.040009,423.859985,390.843567,1795800,489
2020-02-04,425.459991,431.98999,425.459991,430.779999,397.224579,1216300,490
2020-02-05,433.320007,435.920013,429.019989,435.190002,401.291016,1251800,491
2020-02-06,435.559998,439.859985,434.910004,438.970001,404.776611,833500,492
2020-02-07,438.140015,441.209991,437.290009,439.170013,404.961029,883800,493
2020-02-10,439,441.519989,437.820007,439.76001,405.505035,870400,494
2020-02-11,441.359985,442.529999,437.470001,439.850006,405.588074,744600,495
2020-02-12,439.01001,439.690002,434.600006,436.600006,402.591217,1419200,496
2020-02-13,435.799988,439.290009,434.299988,434.700012,400.839203,800200,497
2020-02-14,434.980011,438.470001,434.309998,437.850006,403.743866,948600,498
2020-02-18,437,438.950012,434.01001,435.549988,401.622986,776100,499
2020-02-19,437,438.269989,434.399994,434.480011,400.636353,787200,500
2020-02-20,433.630005,434.98999,424.160004,425.970001,392.789276,1190600,501
2020-02-21,425.119995,428.720001,422.660004,427.799988,394.476654,1055500,502
2020-02-24,419.649994,424.200012,418.100006,419.350006,386.684906,1117800,503
2020-02-25,420.100006,421.730011,397.529999,400.359985,369.174133,1600100,504
2020-02-26,400.309998,410.519989,399.339996,400.899994,369.672028,1678000,505
2020-02-27,393.519989,399.01001,384.329987,384.600006,354.641724,1894100,506
2020-02-28,369.859985,373.820007,360.339996,369.869995,343.200745,3363800,507
2020-03-02,371.350006,383.100006,360.570007,381.350006,353.853058,2859900,508
2020-03-03,384.839996,396.899994,376.589996,377.399994,350.187836,2531400,509
2020-03-04,385.420013,402.959991,383.190002,402.029999,373.04187,2025800,510
2020-03-05,393.920013,397.850006,382.220001,384.700012,356.961487,1967200,511
2020-03-06,372.089996,384.950012,368.459991,382.470001,354.892303,2161000,512
2020-03-09,359.980011,369.470001,351.269989,352.029999,326.647156,3086700,513
2020-03-10,363.01001,367.670013,350.600006,367.170013,340.695496,2505600,514
2020-03-11,356.570007,365.890015,349.790009,356.929993,331.193848,1950800,515
2020-03-12,322,339.420013,310.079987,311.380005,288.928192,3892600,516
2020-03-13,327.329987,329.160004,303.100006,328.589996,304.897247,3877800,517
2020-03-16,295.01001,311.559998,285,287.940002,267.178314,2351500,518
2020-03-17,293,319.470001,287.149994,318.829987,295.840973,2626200,519
2020-03-18,296.920013,339.230011,296.040009,333.410004,309.369659,3589400,520
2020-03-19,333.410004,334.100006,311.209991,314.200012,291.544861,2836700,521
2020-03-20,314.200012,315.839996,288.209991,291.220001,270.221771,3040100,522
2020-03-23,285,287.059998,266.109985,276.799988,256.841522,3172100,523
2020-03-24,287.970001,294.98999,280.23999,288.910004,268.078339,3088400,524
2020-03-25,300.619995,329.820007,293.609985,319.670013,296.620422,2950100,525
2020-03-26,326,352.100006,324.01001,350.329987,325.069641,2680900,526
2020-03-27,339.98999,365.089996,335.01001,348.380005,323.260254,3562800,527
2020-03-30,351.48999,356.480011,342.279999,348.850006,323.696411,1756300,528
2020-03-31,344.809998,346.920013,336.23999,338.950012,314.510254,2169300,529
2020-04-01,324.829987,340.98999,322.01001,338.519989,314.111237,2082300,530
2020-04-02,335.25,354,334.549988,353.959991,328.437927,1896200,531
2020-04-03,352,355.839996,349.609985,350.5,325.227478,2113200,532
2020-04-06,361.910004,369.950012,361.910004,367.950012,341.41922,2525400,533
2020-04-07,380.5,381.899994,354.049988,355.279999,329.662811,2101500,534
2020-04-08,361.369995,372.649994,358.589996,361.410004,335.35083,1447700,535
2020-04-09,369.73999,376.329987,363.519989,371,344.249329,1629400,536
2020-04-13,370.950012,373.98999,365.709991,369.940002,343.265747,1237200,537
2020-04-14,378.290009,386.579987,374.549988,380.029999,352.628235,1653400,538
2020-04-15,376.75,376.75,367.359985,374.380005,347.385559,1251500,539
2020-04-16,373.609985,381.299988,372.5,377.880005,350.633209,1568400,540
2020-04-17,387.420013,402.450012,384.829987,401.51001,372.559418,1768400,541
2020-04-20,394.079987,399.970001,383.209991,383.209991,355.578918,1487200,542
2020-04-21,383.01001,392.540009,371.01001,373.440002,346.513397,2042000,543
2020-04-22,383.48999,383.940002,375.329987,380.399994,352.971527,1188400,544
2020-04-23,382.75,384.869995,376.190002,376.730011,349.566132,1164400,545
2020-04-24,378.720001,384.059998,372.980011,381.769989,354.242767,1029200,546
2020-04-27,383.910004,384.040009,378,378.570007,351.273529,1457400,547
2020-04-28,381.859985,387.829987,380.420013,384.730011,356.989288,1313900,548
2020-04-29,388.160004,393.51001,379.5,387.910004,359.940063,1500400,549
2020-04-30,383.100006,391.440002,380.440002,389.059998,361.007111,1343300,550
2020-05-01,385.640015,387.410004,381.089996,383.470001,355.82019,911600,551
2020-05-04,382.019989,382.970001,374.130005,380.160004,352.74884,1077900,552
2020-05-05,382.410004,392.779999,381.589996,390.299988,362.157684,1270900,553
2020-05-06,390.890015,390.890015,378.410004,378.579987,351.282745,1089800,554
2020-05-07,383.01001,384.130005,376,376.540009,349.389862,1462000,555
2020-05-08,378.029999,381.130005,376.25,378.399994,351.115723,1130400,556
2020-05-11,375,379.5,374.140015,376.559998,349.408417,1287800,557
2020-05-12,378,382.440002,371.029999,371.109985,344.351349,1447700,558
2020-05-13,371.279999,372.459991,362.01001,364.179993,337.921021,1287400,559
2020-05-14,360.98999,361.540009,352.26001,356.279999,330.590698,1776400,560
2020-05-15,352.529999,361.51001,352.320007,360.399994,334.413666,1854500,561
2020-05-18,371.209991,380.48999,366.019989,377.540009,350.317719,1879700,562
2020-05-19,378.070007,382.459991,371.23999,371.480011,344.694702,1087100,563
2020-05-20,372.440002,374,362.109985,362.51001,336.37149,1880500,564
2020-05-21,362.690002,370.029999,362.600006,368.820007,342.226563,1179100,565
2020-05-22,369.859985,370.160004,365.619995,369,342.393494,752600,566
2020-05-26,376.950012,376.950012,370.570007,372.200012,345.362793,1596100,567
2020-05-27,376.779999,397.119995,376.579987,397.119995,368.485901,1986900,568
2020-05-28,401.459991,404.26001,398.160004,398.440002,369.710754,1487900,569
2020-05-29,396.040009,396.23999,384.769989,388.440002,362.616028,1733800,570
2020-06-01,388.940002,394,387.309998,388.959991,363.10141,1090300,571
2020-06-02,388.640015,393.230011,386.98999,389.769989,363.857605,1404700,572
2020-06-03,393.649994,403.600006,392.589996,402.630005,375.862671,1382200,573
2020-06-04,401.779999,404.869995,399,403.670013,376.833496,1261700,574
2020-06-05,410,416,406.450012,410.75,383.442841,1702500,575
2020-06-08,415,417.619995,411.75,414.299988,386.756744,1294600,576
2020-06-09,410.529999,411.940002,407,408.559998,381.398407,1188400,577
2020-06-10,406.5,409.100006,403.450012,403.769989,376.926819,1188200,578
2020-06-11,392.690002,397.309998,383.570007,383.880005,358.359161,1698800,579
2020-06-12,393.329987,394.429993,376.470001,381.869995,356.482758,1788100,580
2020-06-15,373.279999,377.149994,367.549988,373.279999,348.463867,2271300,581
2020-06-16,386.559998,391.790009,379.579987,382.769989,357.322937,2038600,582
2020-06-17,382.5,386.23999,376.920013,382.109985,356.706848,1519000,583
2020-06-18,379.679993,381.320007,376.070007,378.390015,353.234161,1562000,584
2020-06-19,383.339996,383.589996,372,372.200012,347.45575,4322200,585
2020-06-22,372.26001,376.839996,370.440002,375.959991,350.965637,1370600,586
2020-06-23,378.25,378.779999,371.040009,371.700012,346.988922,1469300,587
2020-06-24,370.899994,371.230011,358.320007,359.820007,335.898682,2302800,588
2020-06-25,357.859985,363.309998,353.329987,362.820007,338.69928,1391600,589
2020-06-26,359.559998,367.420013,355.01001,356.76001,333.042145,2008600,590
2020-06-29,360.390015,367.5,359.48999,367.5,343.068115,1073000,591
2020-06-30,365.350006,367.25,362.410004,364.920013,340.659668,1482100,592
2020-07-01,366.339996,368.290009,360.309998,360.420013,336.458862,1430100,593
2020-07-02,363.529999,366.070007,360.690002,362,337.933807,1396000,594
2020-07-06,366.480011,367.119995,360.839996,362.589996,338.484467,1202300,595
2020-07-07,362.589996,362.920013,352.779999,353.269989,329.78418,1395900,596
2020-07-08,353.5,357.299988,348.630005,350.230011,326.946259,1965100,597
2020-07-09,348,349.48999,339.179993,339.959991,317.359009,1823800,598
2020-07-10,342.329987,349.329987,341.660004,349.25,326.031403,1514200,599
2020-07-13,353.600006,357.019989,348.600006,353.059998,329.588104,2031300,600
2020-07-14,349.130005,355.920013,349,355.660004,332.015289,1651900,601
2020-07-15,361.640015,365.579987,360.559998,364.559998,340.323578,1617300,602
2020-07-16,362.299988,365.940002,359.019989,365.880005,341.555847,955400,603
2020-07-17,366.299988,369,362.850006,368.5,344.001587,1135500,604
2020-07-20,369,369,362.429993,365.529999,341.229126,1444500,605
2020-07-21,377.980011,378.899994,370.579987,375.119995,350.181488,1997300,606
2020-07-22,376.709991,394.670013,375.619995,394.079987,367.881042,2280700,607
2020-07-23,393.769989,394.149994,385.709991,387.619995,361.850494,1442800,608
2020-07-24,388,393.48999,383.609985,386.209991,360.534241,1305700,609
2020-07-27,384.730011,385.98999,380.109985,382.089996,356.688171,1047000,610
2020-07-28,382,390.209991,382,386.660004,360.954315,1132100,611
2020-07-29,389.559998,390.470001,384.630005,387.299988,361.551819,1209600,612
2020-07-30,382.709991,385.839996,380.859985,381.720001,356.342773,983300,613
2020-07-31,380.549988,381.369995,373.679993,378.970001,353.775574,1101800,614
2020-08-03,376.839996,378.410004,371.440002,377.100006,352.029938,923100,615
2020-08-04,379.079987,380.839996,376.290009,377.98999,352.860779,900600,616
2020-08-05,380,384.869995,378.269989,383.5,358.004425,1018500,617
2020-08-06,381.779999,383.190002,378.089996,379.73999,354.494415,698500,618
2020-08-07,380.01001,386.660004,378.76001,385.619995,359.983459,924900,619
2020-08-10,386.019989,391.109985,385.959991,389.26001,363.3815,856000,620
2020-08-11,391.51001,399.48999,391.329987,391.959991,365.902008,1312800,621
2020-08-12,394.019989,396.519989,391.290009,392.440002,366.350067,878500,622
2020-08-13,390.350006,394.049988,387,389.23999,363.362793,1053600,623
2020-08-14,388.640015,394.200012,388.019989,391.420013,365.397949,648600,624
2020-08-17,393.980011,395.190002,387.730011,388.959991,363.10141,864100,625
2020-08-18,389.170013,391.910004,388.339996,390.26001,364.314972,806100,626
2020-08-19,390.079987,391.970001,388.839996,390.049988,364.118958,717400,627
2020-08-20,388.279999,389.200012,383.579987,387.880005,362.093231,1203700,628
2020-08-21,387.709991,390.790009,386.859985,389.570007,363.670868,996000,629
2020-08-24,390.829987,395.570007,389.899994,395.040009,368.777222,1006400,630
2020-08-25,395.720001,402.380005,392.399994,394.839996,368.590546,987400,631
2020-08-26,393,397.660004,390.559998,395.440002,369.150696,908600,632
2020-08-27,396.839996,400.089996,394.880005,395.019989,368.758575,700300,633
2020-08-28,395.51001,396,391.730011,395.589996,369.29068,728300,634
2020-08-31,392.170013,395,388.470001,390.26001,366.538757,1030400,635
2020-09-01,387.820007,389.190002,385,386.809998,363.298462,908400,636
2020-09-02,385.149994,398.899994,384.109985,398.070007,373.874054,1214500,637
2020-09-03,399.5,401.880005,383.380005,386.290009,362.810059,1500800,638
2020-09-04,388.51001,391.549988,379.579987,385.019989,361.617218,933600,639
2020-09-08,383.98999,385.290009,378.359985,380.230011,357.118439,1071600,640
2020-09-09,382.690002,389.420013,381.01001,385.23999,361.823914,1218300,641
2020-09-10,386.019989,388.529999,378.329987,379.109985,356.066467,716000,642
2020-09-11,381.470001,390.5,380.75,389.450012,365.778015,933800,643
2020-09-14,393.369995,396.670013,391.619995,393.75,369.81662,991000,644
2020-09-15,395.649994,396,386.890015,392.549988,368.689545,955700,645
2020-09-16,391.109985,399.600006,390.929993,395.579987,371.53537,1052200,646
2020-09-17,392,398.549988,389.540009,395.940002,371.873474,959500,647
2020-09-18,394.149994,399,394.149994,395.140015,371.122162,2636400,648
2020-09-21,388.5,389.869995,377.230011,379.609985,356.536072,1447400,649
2020-09-22,381.880005,392.480011,381.339996,388.420013,364.810547,1286300,650
2020-09-23,389.230011,394.429993,381.98999,383.23999,359.945435,1223300,651
2020-09-24,383.25,384.48999,375.100006,378.76001,355.737762,1295100,652
2020-09-25,377.450012,388.399994,376.450012,386.700012,363.195129,1375400,653
2020-09-28,390,396.609985,389.649994,390.51001,366.77359,980000,654
2020-09-29,389.609985,393.149994,387.51001,388.73999,365.111115,1113100,655
2020-09-30,389.470001,389.76001,380.51001,383.279999,359.983032,1410300,656
2020-10-01,384,390,379,380.890015,357.738312,1103900,657
2020-10-02,376,383.480011,374.279999,380.579987,357.447113,1217200,658
2020-10-05,383.23999,385.890015,378.859985,383.959991,360.621674,825000,659
2020-10-06,386.029999,386.109985,376.019989,376.459991,353.577576,954900,660
2020-10-07,378.600006,383.839996,378.559998,382.940002,359.663696,826500,661
2020-10-08,383.899994,389.190002,382.279999,388.589996,364.970276,694900,662
2020-10-09,388.410004,390.100006,385.290009,385.929993,362.471954,675000,663
2020-10-12,386,390.51001,383.26001,388.920013,365.280212,807400,664
2020-10-13,386.140015,390.559998,385.119995,388.950012,365.30838,973300,665
2020-10-14,387.140015,395.459991,387.140015,390.720001,366.970795,1090300,666
2020-10-15,387.329987,388.869995,383.220001,386.119995,362.650391,792000,667
2020-10-16,388.48999,389.779999,386.089996,386.5,363.007324,952100,668
2020-10-19,387.23999,389.600006,381.670013,383.709991,360.386871,1181000,669
2020-10-20,382.589996,385.790009,371.799988,372.209991,349.585846,1779200,670
2020-10-21,372.209991,375,365,367.140015,344.824036,1931200,671
2020-10-22,367.5,371.109985,365.149994,368.959991,346.533386,1255100,672
2020-10-23,371.339996,376.190002,369.01001,374.329987,351.577057,1178800,673
2020-10-26,369.429993,369.869995,362.5,368.549988,346.148346,1387200,674
2020-10-27,367,367.980011,360.809998,362.429993,340.40036,977400,675
2020-10-28,356.869995,360,350.450012,350.859985,329.53363,1679900,676
2020-10-29,350,356.230011,348.290009,352.440002,331.017517,1548000,677
2020-10-30,350.640015,353.730011,345.649994,350.130005,328.847992,1309800,678
2020-11-02,356.119995,359.910004,350.720001,352.420013,330.998779,1707700,679
2020-11-03,357.130005,366.200012,356.209991,363.440002,341.348938,1484600,680
2020-11-04,371.070007,381.459991,369.51001,372.160004,349.53891,2146400,681
2020-11-05,374.549988,376.5,363.769989,364.700012,342.532379,1709300,682
2020-11-06,363.299988,363.730011,357.950012,361.269989,339.310822,1401600,683
2020-11-09,379.600006,381.519989,363.730011,363.950012,341.828003,1956900,684
2020-11-10,365,373.440002,363.940002,371.279999,348.712402,1708000,685
2020-11-11,372.869995,373.329987,365.679993,369.279999,346.834015,1115200,686
2020-11-12,367.5,370.570007,365.51001,367.890015,345.528473,856100,687
2020-11-13,370.570007,376,369.230011,375.140015,352.33783,921000,688
2020-11-16,378.049988,380.690002,376.079987,377.130005,354.206848,1306700,689
2020-11-17,375.660004,380.480011,375.25,375.899994,353.051605,1321100,690
2020-11-18,377.48999,383.470001,376.23999,377.559998,354.610718,1066800,691
2020-11-19,375,377.75,372.170013,376.459991,353.577576,1075400,692
2020-11-20,375.970001,377.23999,367.619995,368.019989,345.650574,1117500,693
2020-11-23,371.540009,374.529999,369.859985,370.850006,348.308563,929200,694
2020-11-24,375.279999,378.480011,373.059998,378.480011,355.474762,959000,695
2020-11-25,377.089996,381.950012,376.230011,378.339996,355.343262,854800,696
2020-11-27,378.809998,378.809998,373.450012,374.339996,351.586395,612300,697
2020-11-30,370.790009,372.440002,363.390015,365,345.211792,1608400,698
2020-12-01,368.470001,373.290009,364.869995,364.98999,345.202332,1299700,699
2020-12-02,364.98999,365.98999,360.01001,361.359985,341.769165,2520000,700
2020-12-03,362.119995,369.5,360.959991,362.029999,342.402802,1758400,701
2020-12-04,363.119995,367.730011,362.109985,366.609985,346.734528,1222600,702
2020-12-07,366.899994,366.899994,360.540009,362.130005,342.497375,1390500,703
2020-12-08,360.980011,363.170013,358.839996,359.230011,339.754639,1783600,704
2020-12-09,359.850006,362.589996,356.950012,361.350006,341.759735,1522200,705
2020-12-10,359.519989,364.220001,355.200012,355.390015,336.122864,1378700,706
2020-12-11,354.549988,363.119995,354.190002,361.709991,342.10022,1409800,707
2020-12-14,363.5,365.619995,357.440002,357.660004,338.269775,1370500,708
2020-12-15,358.730011,359.890015,355.450012,357.570007,338.184631,1521000,709
2020-12-16,357.25,357.899994,353.649994,354.570007,335.34729,1986200,710
2020-12-17,355.929993,357.660004,351.880005,352.600006,333.4841,1658100,711
2020-12-18,352.040009,356.790009,350.01001,356.029999,336.728088,4342000,712
2020-12-21,353.160004,353.940002,346.600006,349.350006,330.410309,2128700,713
2020-12-22,349.350006,350.619995,347.390015,347.920013,329.05777,1820800,714
2020-12-23,349.950012,355,349.399994,351.600006,332.53833,1307500,715
2020-12-24,352.829987,354.059998,350.399994,351.970001,332.888275,508800,716
2020-12-28,353.109985,357.820007,351.709991,354.179993,334.978424,1023400,717
2020-12-29,356,357.350006,351.799988,353.899994,334.713593,1055900,718
2020-12-30,353,356.609985,353,354.160004,334.959503,840800,719
2020-12-31,353.820007,356.029999,352.230011,354.980011,335.735077,1318500,720
2021-01-04,354.980011,354.980011,341.070007,344.640015,325.955658,1887200,721
2021-01-05,344.640015,351.190002,343.299988,348.790009,329.880676,1479100,722
2021-01-06,343,351.920013,342.779999,348.029999,329.161774,1897500,723
2021-01-07,344.359985,347.850006,341.339996,342.549988,323.978912,2048900,724
2021-01-08,341.880005,343.470001,335.01001,336.100006,317.878571,3226300,725
2021-01-11,335,339,333.320007,337.679993,319.372955,3196400,726
2021-01-12,336.519989,343.369995,335.630005,341.850006,323.316864,3002200,727
2021-01-13,341.410004,347.200012,339.170013,345.48999,326.759583,1648100,728
2021-01-14,348,354.790009,346.850006,347.440002,328.603851,1965600,729
2021-01-15,347.089996,350.5,344.279999,347.269989,328.442993,1853100,730
2021-01-19,350.73999,350.970001,341.480011,341.5,322.98584,2017200,731
2021-01-20,342.540009,343.779999,339.220001,341.670013,323.146637,1780000,732
2021-01-21,341.670013,343.609985,338.959991,339.670013,321.255096,1661800,733
2021-01-22,338.73999,341.839996,337.209991,339.880005,321.453735,1557600,734
2021-01-25,339.359985,346.890015,337.899994,343.51001,324.886841,1976600,735
2021-01-26,339,343.980011,330.690002,330.690002,312.761902,3542400,736
2021-01-27,332.279999,335.730011,329.670013,332.51001,314.483215,2666300,737
2021-01-28,332.140015,334.679993,327.179993,327.929993,310.15155,1837800,738
2021-01-29,327.100006,328.980011,321.720001,321.820007,304.372803,2101100,739
2021-02-01,324.880005,325.649994,319.809998,324.029999,306.462952,1615500,740
2021-02-02,327.429993,335.200012,326.690002,332.700012,314.662933,2065400,741
2021-02-03,331.679993,333.399994,328.299988,332.390015,314.369751,2683100,742
2021-02-04,333.98999,338.420013,332.179993,337.230011,318.947327,2174100,743
2021-02-05,339.589996,341.420013,336.5,337.040009,318.767639,1454700,744
2021-02-08,339.01001,339.5,335.200012,337.839996,319.524261,1549900,745
2021-02-09,338.540009,344.51001,336.570007,342.339996,323.780304,1677500,746
2021-02-10,343.220001,343.73999,339.149994,342.190002,323.638458,1728900,747
2021-02-11,340.779999,344.609985,338.029999,339.140015,320.753815,1181600,748
2021-02-12,338.399994,340.640015,336.559998,337.730011,319.420227,1207300,749
2021-02-16,339.25,340,333.820007,335.029999,316.866608,1668400,750
2021-02-17,334.700012,339.269989,332.790009,337,318.729767,2010900,751
2021-02-18,336.880005,339.579987,335.279999,337.920013,319.599976,1296200,752
